customer_id,name,email,country,age,age_group,signup_date,marketing_opt_in,total_orders,total_spend_usd,avg_order_value,avg_discount_pct,first_order_date,last_order_date,preferred_payment,preferred_device_ord,preferred_source,top_category_bought,avg_rating_given,total_sessions,preferred_device_sess,preferred_source_sess,first_session_date,last_session_date,has_abandoned_cart,clv_tier,is_repeat_customer
106,Tammy Mccarthy,scottanne@example.net,AU,74,55+,2021-11-22,True,2,101.59,50.8,7.5,2021-11-19T17:24:28,2023-10-29T22:34:07,card,desktop,organic,Books,,5,mobile,organic,2021-11-19T15:43:28,2025-06-13T22:03:47,0,low,1
107,Thomas Hunter,shanemoore@example.org,NL,74,55+,2020-04-20,True,2,397.49,198.74,10.0,2021-02-14T13:34:11,2023-08-20T06:59:01,card,mobile,direct,Fashion,4.0,8,mobile,organic,2021-02-14T12:14:11,2025-09-30T06:55:41,0,medium,1
108,Courtney Johnson MD,brian80@example.org,AU,48,45-54,2023-07-31,False,2,453.75,226.88,5.0,2020-04-28T01:13:27,2022-10-22T10:27:20,card,desktop,email,Beauty,4.0,6,mobile,direct,2020-04-28T00:04:27,2024-03-29T21:18:11,0,medium,1
109,Jose Stevenson,jbrown@example.com,PL,40,35-44,2022-10-28,True,1,1290.44,1290.44,15.0,2025-06-14T09:11:49,2025-06-14T09:11:49,cod,mobile,paid,Electronics,,9,mobile,paid,2021-02-05T15:38:50,2025-06-14T06:54:49,0,high,0
110,Teresa Rhodes,brittany71@example.com,DE,69,55+,2023-09-20,True,1,30.12,30.12,5.0,2024-05-13T19:52:00,2024-05-13T19:52:00,card,tablet,referral,Books,,4,tablet,organic,2020-03-31T08:27:26,2024-05-13T18:26:00,0,low,0
111,David Martinez,cgray@example.org,IN,67,55+,2020-02-24,True,0,0.0,0.0,0.0,,,,,,,,1,mobile,referral,2022-09-10T07:50:36,2022-09-10T07:50:36,1,no_purchase,0
112,Suzanne Mcclain,mlove@example.org,US,58,55+,2023-02-22,False,1,44.71,44.71,5.0,2022-08-31T07:38:09,2022-08-31T07:38:09,card,mobile,referral,Toys,,3,mobile,email,2021-10-27T18:10:14,2024-03-18T02:40:25,0,low,0
113,Ross Miller,pamela27@example.org,AU,58,55+,2024-09-05,True,1,50.89,50.89,10.0,2025-04-04T04:21:14,2025-04-04T04:21:14,paypal,mobile,email,Home & Kitchen,,5,desktop,email,2022-12-28T20:49:41,2025-04-04T01:44:14,0,low,0
114,Janice Johnson,chavezmatthew@example.org,SG,30,25-34,2025-01-13,True,1,202.8,202.8,0.0,2022-07-14T20:26:30,2022-07-14T20:26:30,card,mobile,direct,Home & Kitchen,,4,desktop,organic,2022-07-08T22:02:14,2024-02-27T09:49:50,0,medium,0
115,Mark Thomas,jillwhite@example.com,AU,28,25-34,2022-07-23,False,0,0.0,0.0,0.0,,,,,,,,5,mobile,organic,2020-05-17T03:22:38,2024-11-12T19:10:39,1,no_purchase,0
116,Brianna Harrell,robert32@example.org,ES,60,55+,2025-02-10,False,0,0.0,0.0,0.0,,,,,,,,6,desktop,organic,2020-05-16T14:02:48,2023-01-25T02:15:41,1,no_purchase,0
117,Ryan Cook,jorgerodriguez@example.com,US,75,55+,2025-01-03,True,5,1355.84,271.17,8.0,2020-01-04T18:36:14,2025-10-01T05:45:29,card,mobile,paid,Beauty,5.0,11,mobile,direct,2020-01-04T17:23:14,2025-10-01T02:56:29,0,high,1
118,Ashley Irwin,welchkristin@example.org,FR,53,45-54,2024-07-19,True,3,266.13,88.71,3.33,2022-08-13T21:39:42,2025-03-19T00:02:07,card,mobile,direct,Beauty,,9,mobile,direct,2020-04-13T17:05:56,2025-03-18T23:17:07,0,medium,1
119,Sara Wilson,tarareynolds@example.com,BR,71,55+,2020-08-05,True,0,0.0,0.0,0.0,,,,,,,,4,desktop,organic,2020-07-04T22:00:17,2025-04-22T00:15:40,1,no_purchase,0
120,Dr. Anne Roberts DVM,colliertiffany@example.org,US,32,25-34,2022-02-12,True,2,193.42,96.71,12.5,2021-01-15T02:26:15,2022-05-14T10:39:32,card,desktop,organic,Books,,7,desktop,social,2020-01-10T20:40:26,2023-07-07T09:18:28,0,low,1
121,Alexis Roman,william70@example.net,US,25,25-34,2022-01-04,True,2,160.79,80.4,10.0,2020-11-12T23:11:24,2024-05-12T02:59:14,card,desktop,direct,Fashion,,4,mobile,direct,2020-11-08T23:26:16,2025-07-13T08:29:27,0,low,1
122,Ian Williams,krobinson@example.org,SG,27,25-34,2020-10-01,True,0,0.0,0.0,0.0,,,,,,,,3,desktop,organic,2024-01-15T23:07:55,2025-07-19T17:29:21,1,no_purchase,0
123,Christopher Townsend,jamesmiller@example.org,NL,38,35-44,2020-08-15,True,2,160.86,80.43,7.5,2023-07-15T03:58:14,2025-01-27T10:31:59,card,mobile,direct,Books,,10,mobile,direct,2021-02-04T11:05:34,2025-09-06T03:56:21,0,low,1
124,Monica Juarez,jamiesalazar@example.net,MX,39,35-44,2024-01-27,True,2,216.86,108.43,5.0,2022-03-23T09:07:44,2022-08-20T05:02:12,card,desktop,organic,Beauty,,6,desktop,organic,2020-04-29T05:47:24,2023-11-19T01:43:51,0,medium,1
125,Cheryl Parker,jonesjessica@example.com,GB,34,25-34,2020-09-17,True,0,0.0,0.0,0.0,,,,,,,,2,desktop,organic,2020-11-17T17:24:42,2023-03-24T06:14:08,1,no_purchase,0
126,Sydney Stone,matthew71@example.org,US,34,25-34,2025-04-22,True,0,0.0,0.0,0.0,,,,,,,,3,mobile,direct,2020-05-13T18:21:45,2024-08-19T00:44:46,1,no_purchase,0
127,Phillip Anderson,john95@example.org,DE,49,45-54,2022-10-18,True,2,419.14,209.57,10.0,2021-12-15T05:03:58,2024-05-20T03:14:52,card,mobile,organic,Sports,3.5,7,desktop,direct,2021-09-30T23:12:22,2025-03-31T03:25:23,0,medium,1
128,Jacob Larson,kellysarah@example.net,JP,53,45-54,2025-02-23,False,3,202.05,67.35,6.67,2020-05-08T01:23:03,2021-09-08T03:39:09,card,mobile,organic,Books,,5,desktop,organic,2020-05-08T00:22:03,2021-09-08T02:12:09,0,medium,1
129,Howard Sanchez,kimberly69@example.org,BR,45,45-54,2021-04-23,True,2,359.8,179.9,10.0,2024-05-04T20:26:43,2024-10-09T16:21:25,card,mobile,paid,Beauty,4.0,6,mobile,organic,2020-11-16T02:14:41,2025-09-09T21:47:56,0,medium,1
130,Brian Simon,hpalmer@example.net,CA,69,55+,2020-02-21,True,2,122.73,61.36,7.5,2024-06-21T23:00:39,2025-02-14T10:15:23,card,desktop,organic,Books,4.5,9,desktop,organic,2021-07-21T20:41:45,2025-02-14T08:05:23,0,low,1
131,David Davis,garycollins@example.net,US,55,55+,2024-01-07,True,0,0.0,0.0,0.0,,,,,,,,3,mobile,organic,2023-08-19T07:58:41,2025-10-15T03:41:30,1,no_purchase,0
132,Amanda Davis,josehood@example.net,BR,68,55+,2023-11-05,False,0,0.0,0.0,0.0,,,,,,,,4,mobile,organic,2021-02-23T10:24:08,2023-11-28T17:37:14,1,no_purchase,0
133,Kelly Park,bellclifford@example.org,US,60,55+,2025-04-17,True,1,90.99,90.99,10.0,2022-05-14T04:46:50,2022-05-14T04:46:50,paypal,desktop,referral,Toys,,8,mobile,email,2021-07-05T07:05:29,2025-03-29T10:20:13,0,low,0
134,Bryce Snyder,daniel16@example.org,US,30,25-34,2023-09-14,False,1,243.78,243.78,15.0,2025-05-11T18:10:48,2025-05-11T18:10:48,card,mobile,social,Home & Kitchen,,3,desktop,social,2021-07-28T22:02:42,2025-05-11T17:15:48,0,medium,0
135,Crystal Perez,kfrancis@example.org,US,58,55+,2021-11-01,True,1,7.82,7.82,15.0,2022-04-04T09:15:14,2022-04-04T09:15:14,card,desktop,direct,Books,,4,desktop,direct,2020-04-09T06:21:12,2025-08-13T14:19:52,0,low,0
136,Jasmine Fisher,fostershelly@example.com,NL,51,45-54,2022-03-14,True,0,0.0,0.0,0.0,,,,,,,,8,mobile,direct,2020-08-12T11:10:44,2025-04-29T05:32:58,1,no_purchase,0
137,David Rogers,kcameron@example.com,US,64,55+,2020-06-26,True,0,0.0,0.0,0.0,,,,,,,,4,desktop,email,2020-03-06T18:15:04,2025-08-05T07:12:27,1,no_purchase,0
138,Sarah Brown,susanmichael@example.org,GB,58,55+,2024-05-12,False,1,15.86,15.86,20.0,2023-10-28T18:00:34,2023-10-28T18:00:34,card,mobile,organic,Toys,,5,mobile,organic,2020-05-21T05:58:04,2023-12-26T14:41:40,0,low,0
139,Mary Smith,schmidtchad@example.com,AU,75,55+,2023-11-12,True,0,0.0,0.0,0.0,,,,,,,,6,mobile,direct,2021-03-08T06:11:24,2025-07-24T16:03:10,1,no_purchase,0
140,Michael Perez,xbooker@example.com,SG,75,55+,2022-08-24,True,1,215.51,215.51,0.0,2020-12-24T23:15:22,2020-12-24T23:15:22,wallet,desktop,organic,Sports,,3,desktop,direct,2020-12-24T21:40:22,2024-01-27T11:31:51,0,medium,0
141,Rhonda Wilkerson,johnsondarlene@example.com,US,47,45-54,2021-05-03,False,5,573.52,114.7,2.0,2020-12-30T20:01:50,2025-05-20T19:33:26,card,mobile,referral,Books,3.5,10,mobile,direct,2020-11-20T03:32:10,2025-05-20T18:09:26,0,medium,1
142,Loretta Fuller,howelljohn@example.net,JP,68,55+,2025-10-17,False,2,405.84,202.92,0.0,2020-05-29T08:56:08,2022-12-02T23:37:51,paypal,desktop,organic,Beauty,4.2,2,desktop,organic,2020-05-29T06:44:08,2022-12-02T21:05:51,0,medium,1
143,David Williams,torresdeborah@example.org,DE,64,55+,2023-05-16,True,3,409.48,136.49,11.67,2020-05-15T19:34:44,2025-10-17T12:02:32,paypal,desktop,organic,Beauty,,10,mobile,organic,2020-01-04T13:19:08,2025-10-17T10:19:32,0,medium,1
144,Tyler Mccall,christopher98@example.org,DE,36,35-44,2025-03-07,True,2,160.97,80.48,5.0,2024-08-29T23:48:28,2024-12-09T00:20:13,card,mobile,direct,Home & Kitchen,,9,desktop,paid,2020-01-25T03:56:12,2024-12-08T22:00:13,0,low,1
145,Jorge Mcclure,rray@example.org,GB,29,25-34,2024-05-15,False,0,0.0,0.0,0.0,,,,,,,,3,mobile,direct,2021-04-05T16:08:18,2025-03-31T03:21:22,1,no_purchase,0
146,Natalie Mitchell,kbishop@example.org,ES,30,25-34,2022-01-31,True,3,268.29,89.43,13.33,2020-01-31T21:19:39,2022-02-21T23:03:47,card,desktop,organic,Beauty,3.0,8,desktop,direct,2020-01-31T20:20:39,2024-05-08T05:10:07,0,medium,1
147,Christina Page,tsnow@example.net,IN,73,55+,2024-04-23,True,3,681.71,227.24,6.67,2023-04-11T10:19:51,2024-06-06T03:22:34,card,desktop,direct,Beauty,,14,mobile,direct,2020-03-29T07:45:53,2024-12-16T15:03:50,0,medium,1
148,Robert Johnson,jeffrey88@example.com,NL,67,55+,2024-01-20,True,1,224.01,224.01,15.0,2025-10-18T07:56:20,2025-10-18T07:56:20,paypal,mobile,social,Home & Kitchen,,4,desktop,social,2021-10-13T20:21:19,2025-10-18T06:20:20,0,medium,0
149,Jennifer Glass,michelleallen@example.net,US,42,35-44,2025-08-09,True,1,140.18,140.18,5.0,2022-04-28T18:54:20,2022-04-28T18:54:20,card,mobile,email,Home & Kitchen,,3,mobile,direct,2021-05-21T20:28:33,2022-08-03T23:24:34,0,low,0
150,Devin Johns,kennethbarton@example.org,GB,60,55+,2020-07-26,True,1,171.96,171.96,10.0,2020-10-13T20:57:02,2020-10-13T20:57:02,cod,desktop,paid,Sports,4.0,10,desktop,direct,2020-08-05T21:46:37,2025-08-11T00:24:25,0,low,0
151,Lisa Bailey,blackmary@example.com,DE,48,45-54,2023-10-28,False,1,90.75,90.75,0.0,2022-01-27T20:23:53,2022-01-27T20:23:53,card,desktop,organic,Toys,,7,desktop,organic,2020-03-06T17:25:07,2024-04-25T07:58:43,0,low,0
152,Ashley Perez,robertbarnett@example.org,ZA,41,35-44,2023-07-23,True,3,171.37,57.12,6.67,2021-01-26T08:52:08,2023-02-02T14:03:05,card,desktop,direct,Toys,3.0,7,mobile,direct,2021-01-26T07:08:08,2025-09-26T04:28:18,0,low,1
153,Lisa Horn,rodgersjulia@example.com,AU,24,18-24,2022-09-04,False,0,0.0,0.0,0.0,,,,,,,,1,desktop,direct,2020-01-31T13:28:17,2020-01-31T13:28:17,1,no_purchase,0
154,Mark Chen,robertgarcia@example.com,AU,35,35-44,2020-09-29,True,3,145.83,48.61,5.0,2020-12-25T00:02:42,2024-10-24T10:35:00,card,mobile,direct,Toys,,7,mobile,organic,2020-12-24T22:29:42,2025-08-31T01:15:55,0,low,1
155,Laurie Jimenez,robertbowers@example.net,US,47,45-54,2024-09-28,False,1,39.06,39.06,0.0,2020-11-12T01:29:50,2020-11-12T01:29:50,paypal,mobile,direct,Books,,5,desktop,direct,2020-01-02T12:55:09,2024-01-13T14:35:54,0,low,0
156,Jamie Chavez,wroberts@example.com,GB,22,18-24,2020-04-19,False,1,30.56,30.56,0.0,2024-06-21T06:29:11,2024-06-21T06:29:11,paypal,desktop,referral,Books,,6,desktop,organic,2021-02-07T04:20:15,2024-11-01T23:44:36,0,low,0
157,Joseph Larson,adam76@example.com,ZA,45,45-54,2025-08-14,True,1,325.46,325.46,10.0,2020-02-13T09:31:03,2020-02-13T09:31:03,paypal,desktop,social,Sports,,7,mobile,direct,2020-02-13T08:52:03,2025-07-20T06:14:46,0,medium,0
158,Joshua Pratt,ljohnston@example.org,FR,24,18-24,2021-03-25,False,1,50.38,50.38,15.0,2025-09-27T04:52:32,2025-09-27T04:52:32,card,tablet,referral,Sports,,6,mobile,organic,2020-05-18T08:42:43,2025-09-27T03:39:32,0,low,0
159,Thomas Nguyen,susanharris@example.com,US,67,55+,2020-06-08,False,0,0.0,0.0,0.0,,,,,,,,4,desktop,organic,2020-08-12T01:14:19,2024-02-09T09:25:07,1,no_purchase,0
160,Tina Johnson,annette74@example.net,US,22,18-24,2024-07-04,True,3,133.99,44.66,3.33,2021-06-01T16:26:30,2025-05-21T08:34:59,card,desktop,social,Books,,5,mobile,social,2021-06-01T14:52:30,2025-05-21T06:24:59,0,low,1
161,Kimberly Murillo,wprice@example.org,AU,44,35-44,2024-07-10,True,2,862.84,431.42,0.0,2022-03-15T15:44:58,2022-12-28T15:53:17,card,desktop,direct,Electronics,,5,mobile,paid,2020-10-05T10:49:25,2025-08-24T10:30:48,0,medium,1
162,Heather Gould,foxcorey@example.com,FR,69,55+,2021-06-23,True,3,236.25,78.75,3.33,2020-06-04T21:34:21,2023-03-28T21:17:33,card,desktop,direct,Beauty,,12,desktop,organic,2020-06-04T20:48:21,2025-08-28T05:49:30,0,medium,1
163,Mariah Hebert,nicholeoconnell@example.com,DE,75,55+,2022-11-16,True,2,379.42,189.71,0.0,2023-04-11T00:04:38,2025-07-30T16:59:57,card,desktop,social,Fashion,,5,mobile,social,2020-04-13T06:35:01,2025-07-30T14:54:57,0,medium,1
164,Randall Nolan,heather12@example.com,US,34,25-34,2024-09-10,False,2,190.9,95.45,7.5,2020-04-13T21:44:18,2023-05-04T07:58:50,card,desktop,direct,Books,,5,desktop,direct,2020-04-13T19:10:18,2025-10-14T21:08:18,0,low,1
165,William Mckenzie,danielkline@example.net,ES,29,25-34,2023-04-16,False,3,293.82,97.94,5.0,2020-06-17T03:20:25,2024-02-13T07:48:52,card,mobile,organic,Sports,4.1,11,mobile,organic,2020-06-17T01:17:25,2024-11-18T20:35:47,0,medium,1
166,Timothy Hicks,hwelch@example.com,AE,43,35-44,2022-06-15,False,2,293.42,146.71,2.5,2020-05-11T10:36:44,2022-06-06T05:07:16,card,desktop,organic,Electronics,3.5,7,desktop,organic,2020-05-11T08:50:44,2025-08-11T06:41:56,0,medium,1
167,Christine Barry,owhite@example.net,AE,49,45-54,2021-02-06,True,1,237.34,237.34,5.0,2023-03-27T07:21:13,2023-03-27T07:21:13,card,mobile,social,Electronics,,5,mobile,organic,2023-03-27T06:13:13,2024-10-25T10:10:06,0,medium,0
168,Heather Chaney,holtalex@example.org,DE,33,25-34,2024-05-12,True,0,0.0,0.0,0.0,,,,,,,,4,desktop,direct,2020-01-10T02:40:39,2024-12-30T19:09:11,1,no_purchase,0
169,Michael Smith,raymond19@example.org,ES,62,55+,2024-05-12,True,2,180.9,90.45,10.0,2021-11-06T13:19:43,2024-02-05T14:20:35,card,desktop,email,Electronics,4.67,6,desktop,organic,2020-08-30T00:19:55,2025-09-29T03:28:26,0,low,1
170,Christina Jimenez,monica88@example.org,DE,29,25-34,2025-03-26,False,0,0.0,0.0,0.0,,,,,,,,2,desktop,organic,2020-12-13T18:16:06,2023-04-02T13:52:30,1,no_purchase,0
171,Jennifer Martinez,aprilhicks@example.org,IN,60,55+,2022-11-27,True,3,115.21,38.4,3.33,2020-04-08T19:45:49,2025-07-21T10:24:15,card,desktop,email,Books,,9,mobile,organic,2020-04-08T17:27:49,2025-09-23T06:23:42,0,low,1
172,Christopher Mills,zaustin@example.org,MX,54,45-54,2020-01-01,True,2,544.05,272.02,7.5,2020-08-28T05:02:10,2024-07-24T19:08:55,card,desktop,organic,Electronics,,4,desktop,organic,2020-08-28T03:38:10,2025-08-17T11:26:48,0,medium,1
173,Melinda Riley,jennifergomez@example.org,AU,75,55+,2022-03-01,True,4,572.79,143.2,8.75,2021-03-08T03:47:06,2022-06-11T07:39:23,wallet,mobile,email,Home & Kitchen,,6,mobile,organic,2020-07-26T05:27:10,2022-07-06T15:28:01,0,medium,1
174,Mark Villarreal,baileyshannon@example.com,CA,38,35-44,2022-10-13,False,3,522.14,174.05,3.33,2022-05-24T13:17:30,2024-08-06T22:40:20,card,mobile,direct,Sports,,7,mobile,direct,2021-01-17T07:46:34,2025-07-15T00:48:01,0,medium,1
175,Daniel Foster,gonzaleschristine@example.org,JP,37,35-44,2022-04-06,True,5,441.37,88.27,2.0,2022-01-30T08:46:38,2024-10-29T15:18:16,paypal,tablet,direct,Beauty,,10,mobile,direct,2020-03-18T13:52:45,2024-10-29T12:53:16,0,medium,1
176,Christopher Matthews,leroynolan@example.com,FR,36,35-44,2023-01-01,True,1,67.32,67.32,15.0,2025-04-09T10:03:58,2025-04-09T10:03:58,wallet,mobile,organic,Sports,3.0,1,mobile,organic,2025-04-09T08:53:58,2025-04-09T08:53:58,0,low,0
177,Lance Choi,epetty@example.org,US,61,55+,2021-12-06,True,2,149.46,74.73,7.5,2020-07-17T11:54:38,2020-10-12T02:30:17,card,desktop,organic,Beauty,,9,desktop,direct,2020-07-17T10:44:38,2024-01-22T03:58:38,0,low,1
178,Megan Richards,tparker@example.com,ZA,54,45-54,2025-05-29,False,1,56.09,56.09,0.0,2025-08-02T20:22:22,2025-08-02T20:22:22,wallet,mobile,referral,Electronics,4.0,4,mobile,referral,2021-02-11T00:21:35,2025-08-02T18:42:22,0,low,0
179,Sean Miller,michaellopez@example.com,BR,59,55+,2022-01-29,False,1,69.45,69.45,15.0,2023-01-01T21:18:41,2023-01-01T21:18:41,card,tablet,direct,Books,,8,mobile,direct,2020-03-09T23:28:19,2023-01-01T19:46:41,0,low,0
180,Jack Rogers,progers@example.org,AE,70,55+,2021-06-16,True,1,249.08,249.08,0.0,2020-07-10T11:24:03,2020-07-10T11:24:03,card,desktop,direct,Electronics,1.0,4,desktop,direct,2020-07-10T09:50:03,2024-03-11T19:41:32,0,medium,0
181,Jennifer Durham,paulowens@example.com,IN,42,35-44,2024-04-16,True,3,653.41,217.8,13.33,2021-11-01T12:10:05,2023-03-27T21:03:38,card,mobile,organic,Sports,4.6,8,desktop,organic,2021-11-01T10:20:05,2025-08-12T00:10:19,0,medium,1
182,Andrew Beck,linda32@example.org,US,52,45-54,2022-08-12,False,1,139.43,139.43,15.0,2023-05-18T20:31:09,2023-05-18T20:31:09,card,tablet,direct,Home & Kitchen,,5,mobile,organic,2022-04-06T19:40:28,2023-06-23T15:07:25,0,low,0
183,Joshua Cobb,ymcdonald@example.org,BR,40,35-44,2025-09-15,False,2,181.15,90.57,15.0,2024-02-16T18:24:32,2024-02-25T04:07:45,card,desktop,organic,Beauty,,4,mobile,referral,2022-03-28T16:34:07,2024-06-15T20:11:52,0,low,1
184,Harry Sharp,lsoto@example.org,BR,74,55+,2021-06-20,False,1,247.08,247.08,0.0,2025-07-14T14:51:51,2025-07-14T14:51:51,card,mobile,email,Home & Kitchen,,2,desktop,email,2023-08-02T10:26:52,2025-07-14T14:26:51,0,medium,0
185,John Harris,tleonard@example.com,SE,21,18-24,2025-10-04,False,3,575.53,191.84,5.0,2020-07-10T00:52:09,2024-11-30T07:46:08,card,mobile,organic,Electronics,4.67,8,mobile,organic,2020-03-04T16:30:14,2025-01-19T06:53:51,0,medium,1
186,Jessica Branch,richarddixon@example.org,SG,39,35-44,2024-08-28,True,2,201.48,100.74,2.5,2022-01-15T13:46:01,2025-02-27T04:11:16,card,mobile,direct,Books,,5,mobile,organic,2020-10-14T15:48:33,2025-02-27T02:16:16,0,medium,1
187,Barbara Palmer,jill60@example.net,BR,73,55+,2023-12-05,False,4,203.45,50.86,13.75,2020-01-03T06:03:35,2025-01-26T21:19:49,card,desktop,email,Toys,4.67,5,desktop,paid,2020-01-03T04:20:35,2025-01-26T19:51:49,0,medium,1
188,Brianna Smith,nealkimberly@example.org,DE,22,18-24,2022-11-23,True,4,466.2,116.55,5.0,2020-08-10T16:58:16,2024-03-22T13:28:45,card,desktop,paid,Home & Kitchen,,10,desktop,paid,2020-08-10T15:00:16,2025-02-01T07:36:33,0,medium,1
189,Matthew Rodriguez,linda43@example.org,MX,75,55+,2022-10-13,False,2,371.33,185.67,2.5,2022-12-13T21:35:31,2023-09-30T01:03:26,card,mobile,organic,Fashion,4.67,2,mobile,organic,2022-12-13T19:53:31,2023-09-29T23:54:26,0,medium,1
190,Anita Roberts,zcampbell@example.com,DE,57,55+,2021-12-06,True,1,109.31,109.31,5.0,2022-08-09T03:50:11,2022-08-09T03:50:11,paypal,mobile,organic,Sports,,5,desktop,direct,2020-04-25T15:52:52,2022-10-31T05:18:03,0,low,0
191,Sonya Callahan,sharonthompson@example.com,CA,47,45-54,2020-06-12,False,1,30.64,30.64,20.0,2021-02-12T09:36:01,2021-02-12T09:36:01,card,mobile,direct,Home & Kitchen,,4,mobile,direct,2020-08-15T18:56:04,2024-10-16T11:56:16,0,low,0
192,Mary Bell,tjohnson@example.net,BR,42,35-44,2022-08-24,True,1,106.4,106.4,5.0,2021-03-15T11:37:01,2021-03-15T11:37:01,card,mobile,paid,Sports,,7,mobile,direct,2020-08-06T16:34:13,2025-09-08T15:47:23,0,low,0
193,Zachary Morales,whitedarius@example.net,MX,54,45-54,2025-05-18,True,2,180.55,90.28,0.0,2022-03-04T08:06:30,2024-10-20T13:58:51,card,mobile,organic,Books,4.0,13,mobile,organic,2020-06-07T04:17:02,2025-04-01T07:22:53,0,low,1
194,Michelle Williams,franklinryan@example.com,AE,37,35-44,2022-12-07,False,1,46.87,46.87,0.0,2020-06-22T10:13:03,2020-06-22T10:13:03,card,mobile,organic,Toys,,8,desktop,email,2020-02-27T15:52:06,2025-06-27T15:09:33,0,low,0
195,Oscar Tran,anneperez@example.com,PL,24,18-24,2022-12-30,False,0,0.0,0.0,0.0,,,,,,,,4,desktop,organic,2020-06-19T03:08:26,2023-02-11T06:20:14,1,no_purchase,0
196,Dawn Graham,shari14@example.org,US,46,45-54,2024-05-30,True,2,444.5,222.25,2.5,2020-12-12T05:04:34,2022-08-18T13:33:29,card,mobile,direct,Sports,4.5,7,mobile,direct,2020-05-30T08:04:53,2023-11-14T22:00:10,0,medium,1
197,Lauren Dominguez,erinjohnson@example.com,CA,31,25-34,2025-08-29,True,2,118.83,59.42,0.0,2020-12-14T21:33:55,2022-03-10T08:45:12,card,mobile,paid,Books,3.0,5,mobile,paid,2020-05-19T23:22:20,2025-10-19T18:56:57,0,low,1
198,Thomas Brady,butlerjulie@example.net,JP,60,55+,2023-02-02,False,1,877.96,877.96,0.0,2024-09-12T19:25:08,2024-09-12T19:25:08,wallet,desktop,organic,Home & Kitchen,,6,desktop,organic,2021-01-31T18:25:15,2025-05-14T03:09:42,0,medium,0
199,Connie Rose,stacey67@example.com,IN,54,45-54,2021-01-22,True,1,178.72,178.72,15.0,2020-10-13T08:17:34,2020-10-13T08:17:34,card,desktop,organic,Toys,,12,desktop,direct,2020-08-18T17:47:25,2025-09-03T22:15:57,0,low,0
200,Nancy Greer,rromero@example.net,SE,19,18-24,2025-01-09,False,2,104.17,52.08,17.5,2021-09-12T07:52:57,2023-05-31T07:18:27,card,desktop,organic,Electronics,,5,mobile,organic,2020-08-31T08:07:54,2025-10-05T20:47:34,0,low,1
201,Michael Bradford,tracylopez@example.net,SG,29,25-34,2023-08-26,True,1,138.19,138.19,0.0,2021-01-24T12:10:36,2021-01-24T12:10:36,card,mobile,direct,Home & Kitchen,4.0,1,mobile,direct,2021-01-24T10:28:36,2021-01-24T10:28:36,0,low,0
202,Kristin Thompson,tarawalsh@example.net,BR,40,35-44,2024-05-19,True,1,445.93,445.93,0.0,2023-02-14T12:47:16,2023-02-14T12:47:16,card,mobile,direct,Sports,3.0,3,mobile,direct,2020-10-05T20:04:09,2023-03-20T17:30:59,0,medium,0
203,Victor Jackson,robert34@example.org,BR,32,25-34,2025-02-18,True,1,47.62,47.62,0.0,2022-01-03T04:54:10,2022-01-03T04:54:10,card,mobile,paid,Books,,4,desktop,direct,2021-01-05T01:37:27,2023-05-16T02:36:17,0,low,0
204,Michael Santiago,janicesmith@example.net,US,58,55+,2023-09-08,False,1,123.35,123.35,0.0,2025-06-21T06:17:32,2025-06-21T06:17:32,cod,desktop,email,Fashion,,5,desktop,organic,2020-05-02T23:37:29,2025-06-21T05:14:32,0,low,0
205,Timothy Bell,dennis29@example.net,CA,37,35-44,2023-07-18,False,3,266.91,88.97,1.67,2020-04-23T07:23:05,2025-07-05T08:36:27,card,mobile,direct,Fashion,,4,desktop,direct,2020-03-11T11:42:48,2025-07-05T06:37:27,0,medium,1
206,Mark Wilson,khodges@example.net,AE,29,25-34,2024-05-20,True,2,275.33,137.66,12.5,2020-07-29T03:32:34,2023-07-01T04:16:49,card,desktop,direct,Books,,6,desktop,direct,2020-07-29T02:17:34,2025-09-20T22:00:14,0,medium,1
207,Linda Murray,hguerra@example.net,US,73,55+,2024-04-03,True,2,335.36,167.68,0.0,2020-03-29T21:28:47,2021-01-26T08:30:05,cod,desktop,organic,Electronics,4.5,6,mobile,organic,2020-03-29T19:44:47,2024-05-12T15:26:17,0,medium,1
208,Isaac Clark,huangkevin@example.org,SG,53,45-54,2023-03-20,False,4,244.21,61.05,6.25,2020-03-12T14:56:34,2024-07-13T11:04:15,card,desktop,direct,Books,,7,mobile,direct,2020-03-12T12:26:34,2024-07-13T10:16:15,0,medium,1
209,Jo Rodriguez,sean95@example.com,CA,59,55+,2021-05-24,False,2,514.09,257.04,2.5,2020-03-05T09:40:47,2024-04-23T10:44:24,card,mobile,organic,Beauty,,8,desktop,social,2020-02-18T13:46:17,2025-03-19T15:38:19,0,medium,1
